1300,65,-763,-382,147,145,-2842
1301,63,-779,-379,147,144,-2759
1302,62,-787,-378,148,145,-2674
1302,59,-798,-376,149,147,-2602
1302,62,-805,-373,149,146,-2534
1303,60,-810,-372,149,147,-2466
1303,58,-819,-371,149,148,-2378
1303,57,-828,-369,150,148,-2306
1302,56,-837,-367,150,147,-2238
1306,55,-850,-365,151,149,-2150
1305,55,-860,-364,152,150,-2091
1303,54,-864,-362,152,149,-2035
1305,55,-872,-360,153,150,-1961
1302,53,-879,-359,153,150,-1887
1304,52,-886,-358,154,151,-1840
1303,51,-889,-355,154,151,-1783
1304,50,-898,-354,154,151,-1713
1304,50,-905,-354,154,152,-1658
1302,48,-906,-353,155,152,-1614
1306,47,-910,-352,155,153,-1574
1304,46,-914,-352,156,153,-1561
1305,46,-908,-349,155,152,-1533
1303,47,-915,-348,155,152,-1482
1304,45,-919,-347,156,153,-1415
1304,45,-930,-346,155,153,-1374
1304,45,-925,-346,156,153,-1348
1303,44,-931,-346,157,154,-1322
1304,42,-927,-344,157,154,-1286
1306,40,-934,-342,156,153,-1257
1307,41,-934,-342,157,153,-1237
1305,40,-933,-341,157,154,-1198
1305,39,-944,-340,157,154,-1156
1304,39,-943,-340,157,155,-1117
1307,40,-944,-339,158,155,-1090
1303,38,-943,-339,158,156,-1063
1306,36,-946,-337,158,155,-1019
1306,35,-953,-335,158,155,-972
1302,36,-955,-335,158,155,-958
1302,36,-952,-335,159,155,-954
1298,36,-948,-335,158,155,-959
1301,37,-943,-335,159,154,-954
1302,35,-944,-335,159,154,-959
1298,36,-942,-335,159,154,-954
1298,36,-941,-335,159,155,-948
1300,36,-945,-334,159,155,-897
1299,35,-950,-334,159,156,-889
1298,35,-946,-334,159,156,-869
1297,34,-950,-333,160,156,-832
1300,34,-953,-332,160,157,-790
1300,34,-958,-330,160,156,-744
1299,34,-957,-330,160,156,-717
1299,33,-963,-329,161,156,-687
1296,33,-965,-328,162,156,-671
1297,34,-966,-328,162,156,-674
1295,34,-960,-328,162,156,-671
1288,32,-959,-329,162,155,-683
1296,36,-955,-328,162,156,-668
1296,34,-957,-327,161,157,-630
1298,33,-960,-327,161,157,-614
1296,33,-960,-327,161,156,-617
1295,34,-959,-327,161,157,-601
1296,33,-962,-327,161,157,-585
1294,33,-965,-326,162,157,-563
1295,34,-959,-326,162,158,-535
1294,33,-966,-323,162,158,-495
1294,33,-969,-322,162,157,-468
1292,32,-969,-322,163,157,-449
1295,30,-971,-321,163,157,-441
1293,29,-968,-320,162,156,-370
1294,28,-972,-319,161,157,-347
1292,29,-973,-320,163,157,-379
1291,31,-962,-320,163,156,-407
1292,31,-961,-320,162,156,-394
1290,33,-967,-320,162,156,-390
1290,30,-957,-319,162,156,-384
1290,29,-962,-320,163,156,-385
