538,-289,1639,-250,38,-7,-2080
538,-290,1632,-251,39,-7,-1994
541,-292,1629,-251,39,-7,-1923
544,-291,1622,-252,38,-7,-1854
549,-297,1624,-252,38,-7,-1788
551,-294,1618,-253,38,-7,-1720
551,-295,1611,-253,38,-7,-1665
554,-295,1611,-254,38,-8,-1614
552,-297,1608,-254,38,-7,-1570
558,-297,1609,-254,38,-8,-1524
556,-298,1606,-255,39,-8,-1464
560,-298,1599,-255,39,-7,-1419
563,-299,1601,-255,38,-8,-1373
564,-298,1597,-256,38,-8,-1332
565,-297,1597,-255,39,-7,-1292
569,-299,1595,-256,39,-8,-1249
570,-301,1595,-257,39,-8,-1202
571,-299,1589,-257,38,-7,-1172
570,-299,1589,-256,39,-8,-1131
572,-299,1588,-257,39,-8,-1094
572,-298,1588,-258,39,-8,-1058
575,-299,1585,-257,40,-8,-1033
574,-298,1585,-257,41,-8,-1021
571,-296,1585,-257,41,-9,-999
575,-296,1584,-257,40,-9,-976
575,-296,1581,-257,41,-8,-951
577,-295,1583,-258,40,-8,-933
576,-296,1586,-258,39,-8,-912
576,-295,1583,-258,39,-8,-908
578,-294,1582,-258,40,-8,-903
578,-295,1587,-257,39,-9,-878
576,-294,1584,-258,39,-9,-844
579,-294,1585,-259,39,-8,-826
578,-295,1582,-259,39,-9,-809
578,-295,1580,-259,40,-8,-781
580,-294,1585,-259,40,-9,-759
582,-293,1583,-259,40,-10,-731
585,-296,1584,-260,40,-9,-709
582,-295,1583,-260,40,-9,-698
581,-295,1583,-260,40,-9,-669
582,-292,1579,-260,40,-8,-654
587,-294,1583,-260,39,-9,-637
587,-292,1582,-259,40,-10,-620
588,-293,1582,-259,39,-9,-609
584,-292,1579,-260,40,-10,-596
585,-290,1581,-259,40,-10,-592
587,-291,1580,-260,39,-9,-588
587,-290,1582,-259,39,-10,-592
586,-289,1580,-260,39,-10,-595
584,-289,1583,-260,39,-10,-591
586,-288,1585,-261,39,-9,-573
587,-289,1586,-261,39,-10,-563
586,-289,1584,-261,39,-9,-543
587,-288,1587,-261,40,-9,-526
588,-287,1586,-261,40,-9,-513
589,-287,1583,-261,41,-10,-496
590,-287,1584,-261,41,-10,-482
590,-286,1582,-261,41,-10,-475
589,-285,1583,-261,41,-10,-460
590,-286,1584,-262,41,-10,-449
590,-285,1584,-262,41,-10,-442
590,-283,1586,-262,41,-10,-431
589,-287,1586,-262,41,-9,-417
593,-285,1584,-262,41,-9,-419
592,-285,1588,-262,41,-9,-402
594,-284,1588,-262,40,-10,-387
595,-291,1589,-262,41,-10,-370
592,-298,1584,-262,40,-10,-360
592,-299,1594,-262,41,-9,-351
594,-291,1586,-263,40,-10,-343
593,-292,1588,-263,40,-10,-339
595,-297,1585,-262,41,-10,-343
593,-297,1589,-263,41,-9,-334
595,-293,1589,-263,41,-10,-327
594,-289,1589,-263,41,-10,-318
597,-297,1591,-264,40,-10,-306
597,-297,1591,-264,40,-9,-298
594,-291,1590,-264,41,-9,-286
594,-290,1591,-264,42,-9,-272
596,-295,1596,-264,41,-9,-262
